date,symbol,sector,exchange,open,high,low,close,volume,market_cap,price,daily_return
2020-12-03,AAPL,Technology,NASDAQ,186.49,196.06,186.47,194.73,5057200,1105812122.0,194.73,4.42
2020-12-04,AAPL,Technology,NASDAQ,194.73,198.7,184.16,189.43,5747510,558228394.0,189.43,-2.72
2020-12-07,AAPL,Technology,NASDAQ,189.43,194.37,186.86,188.4,616254,608390638.0,188.4,-0.54
2020-12-08,AAPL,Technology,NASDAQ,188.4,194.6,187.09,190.4,9169011,957977146.0,190.4,1.06
2020-12-09,AAPL,Technology,NASDAQ,190.4,194.54,180.33,183.16,24196948,236105783.0,183.16,-3.8
2020-12-10,AAPL,Technology,NASDAQ,183.16,184.68,180.32,182.55,7910170,993750529.0,182.55,-0.33
2020-12-11,AAPL,Technology,NASDAQ,182.55,193.64,177.79,189.47,12995209,987944156.0,189.47,3.79
2020-12-14,AAPL,Technology,NASDAQ,189.47,201.26,185.9,197.51,700522,957957293.0,197.51,4.24
2020-12-15,AAPL,Technology,NASDAQ,197.51,202.25,193.05,199.3,2442444,1303458720.0,199.3,0.91
2020-12-16,AAPL,Technology,NASDAQ,199.3,206.23,195.66,205.23,573943,789027359.0,205.23,2.97
2020-12-17,AAPL,Technology,NASDAQ,205.23,210.86,202.69,210.8,2433248,1168468623.0,210.8,2.72
2020-12-18,AAPL,Technology,NASDAQ,210.8,211.27,197.76,202.81,2489528,414224210.0,202.81,-3.79
2020-12-21,AAPL,Technology,NASDAQ,202.81,213.84,199.46,212.91,1812144,1993207404.0,212.91,4.98
2020-12-22,AAPL,Technology,NASDAQ,212.91,222.22,207.59,221.11,7650042,1660022720.0,221.11,3.85
2020-12-23,AAPL,Technology,NASDAQ,221.11,224.65,210.9,212.28,10915468,1108224004.0,212.28,-3.99
2020-12-24,AAPL,Technology,NASDAQ,212.28,221.96,209.35,218.31,2782308,423044673.0,218.31,2.84
2020-12-25,AAPL,Technology,NASDAQ,218.31,219.49,205.98,211.77,6133333,1800269616.0,211.77,-2.99
2020-12-28,AAPL,Technology,NASDAQ,211.77,212.71,208.78,208.87,3299533,455515721.0,208.87,-1.37
2020-12-29,AAPL,Technology,NASDAQ,208.87,212.14,197.05,201.01,5408211,1060022300.0,201.01,-3.76
2020-12-30,AAPL,Technology,NASDAQ,201.01,208.03,199.04,206.78,1155558,1238818672.0,206.78,2.87
2020-12-31,AAPL,Technology,NASDAQ,206.78,211.07,202.03,210.09,1454142,1444964843.0,210.09,1.6
2021-01-01,AAPL,Technology,NASDAQ,210.09,220.83,206.15,214.53,966104,1956880712.0,214.53,2.11
2021-01-04,AAPL,Technology,NASDAQ,214.53,233.57,211.77,227.63,3085984,1460672995.0,227.63,6.11
2021-01-05,AAPL,Technology,NASDAQ,227.63,237.12,225.36,231.38,3764165,1348648469.0,231.38,1.65
2021-01-06,AAPL,Technology,NASDAQ,231.38,235.58,221.26,225.88,2105350,864204316.0,225.88,-2.38
2021-01-07,AAPL,Technology,NASDAQ,225.88,226.62,222.27,224.63,1967590,873291253.0,224.63,-0.55
2021-01-08,AAPL,Technology,NASDAQ,224.63,233.67,220.83,228.21,6590717,1627828901.0,228.21,1.59
2021-01-11,AAPL,Technology,NASDAQ,228.21,232.65,215.62,220.06,1330198,1451085687.0,220.06,-3.57
2021-01-12,AAPL,Technology,NASDAQ,220.06,224.65,209.33,213.24,631756,860890383.0,213.24,-3.1
2021-01-13,AAPL,Technology,NASDAQ,213.24,214.76,210.96,213.68,2591120,1619512250.0,213.68,0.2
2021-01-14,AAPL,Technology,NASDAQ,213.68,219.21,198.97,201.88,1651191,352767710.0,201.88,-5.52
2021-01-15,AAPL,Technology,NASDAQ,201.88,205.39,192.34,195.07,630709,602021470.0,195.07,-3.37
2021-01-18,AAPL,Technology,NASDAQ,195.07,202.55,194.03,199.43,8705024,1205536046.0,199.43,2.24
2021-01-19,AAPL,Technology,NASDAQ,199.43,204.98,192.78,198.37,4838351,915992782.0,198.37,-0.53
2021-01-20,AAPL,Technology,NASDAQ,198.37,199.36,189.44,191.64,2972027,1023132898.0,191.64,-3.39
2021-01-21,AAPL,Technology,NASDAQ,191.64,195.15,181.11,182.67,4861407,310348671.0,182.67,-4.68
2021-01-22,AAPL,Technology,NASDAQ,182.67,183.66,176.66,178.37,2611321,1519646643.0,178.37,-2.36
2021-01-25,AAPL,Technology,NASDAQ,178.37,179.95,175.04,176.14,5463175,1412777524.0,176.14,-1.25
2021-01-26,AAPL,Technology,NASDAQ,176.14,185.48,171.08,182.46,3032372,448035389.0,182.46,3.59
2021-01-27,AAPL,Technology,NASDAQ,182.46,187.05,181.34,183.78,31029681,1821331862.0,183.78,0.72
2021-01-28,AAPL,Technology,NASDAQ,183.78,188.41,176.98,177.52,18803935,1594769439.0,177.52,-3.41
2021-01-29,AAPL,Technology,NASDAQ,177.52,179.12,169.14,170.51,4756734,1535052319.0,170.51,-3.95
2021-02-01,AAPL,Technology,NASDAQ,170.51,179.09,166.16,175.07,5779303,1731384227.0,175.07,2.67
2021-02-02,AAPL,Technology,NASDAQ,175.07,178.94,169.35,170.05,4456261,1554805400.0,170.05,-2.87
2021-02-03,AAPL,Technology,NASDAQ,170.05,171.64,160.84,164.64,3776280,1042909042.0,164.64,-3.18
2021-02-04,AAPL,Technology,NASDAQ,164.64,167.57,160.06,162.51,830843,932200915.0,162.51,-1.29
2021-02-05,AAPL,Technology,NASDAQ,162.51,166.35,159.72,164.36,1510114,1477752049.0,164.36,1.14
2021-02-08,AAPL,Technology,NASDAQ,164.36,168.23,159.82,166.86,16657924,710493114.0,166.86,1.52
2021-02-09,AAPL,Technology,NASDAQ,166.86,168.63,157.9,162.43,1605107,1004004505.0,162.43,-2.65
2021-02-10,AAPL,Technology,NASDAQ,162.43,165.55,156.97,160.48,4014521,466803362.0,160.48,-1.2
2021-02-11,AAPL,Technology,NASDAQ,160.48,162.08,151.13,152.64,4751907,1432261623.0,152.64,-4.88
2021-02-12,AAPL,Technology,NASDAQ,152.64,157.2,144.63,147.07,864889,1118766663.0,147.07,-3.65
2021-02-15,AAPL,Technology,NASDAQ,147.07,151.81,143.43,147.57,1654670,738023067.0,147.57,0.34
2021-02-16,AAPL,Technology,NASDAQ,147.57,148.78,145.14,148.35,795149,936282052.0,148.35,0.52
2021-02-17,AAPL,Technology,NASDAQ,148.35,157.03,148.02,153.37,970393,329296656.0,153.37,3.39
2021-02-18,AAPL,Technology,NASDAQ,153.37,156.46,146.53,150.63,7198013,1033192171.0,150.63,-1.78
2021-02-19,AAPL,Technology,NASDAQ,150.63,154.21,146.83,151.91,8903255,549259028.0,151.91,0.85
2021-02-22,AAPL,Technology,NASDAQ,151.91,152.3,148.79,149.07,863515,1373085216.0,149.07,-1.86
2021-02-23,AAPL,Technology,NASDAQ,149.07,151.07,144.31,146.06,659330,180206785.0,146.06,-2.02
2021-02-24,AAPL,Technology,NASDAQ,146.06,150.39,144.16,147.85,1923183,413125038.0,147.85,1.22
2021-02-25,AAPL,Technology,NASDAQ,147.85,149.99,147.3,148.3,2961215,701908977.0,148.3,0.3
2021-02-26,AAPL,Technology,NASDAQ,148.3,149.24,145.05,145.84,5045298,544480930.0,145.84,-1.66
2021-03-01,AAPL,Technology,NASDAQ,145.84,151.14,143.56,148.58,3686638,932027812.0,148.58,1.88
2021-03-02,AAPL,Technology,NASDAQ,148.58,151.34,147.53,148.64,7405742,866950910.0,148.64,0.04
2021-03-03,AAPL,Technology,NASDAQ,148.64,149.29,136.75,139.4,3484923,1196769521.0,139.4,-6.21
2021-03-04,AAPL,Technology,NASDAQ,139.4,143.85,135.55,142.85,110367,743158609.0,142.85,2.48
2021-03-05,AAPL,Technology,NASDAQ,142.85,147.9,142.32,143.86,1239819,396494248.0,143.86,0.7
2021-03-08,AAPL,Technology,NASDAQ,143.86,145.96,142.22,145.02,1478765,1243504664.0,145.02,0.81
2021-03-09,AAPL,Technology,NASDAQ,145.02,147.48,137.0,140.41,685117,633620399.0,140.41,-3.18
2021-03-10,AAPL,Technology,NASDAQ,140.41,145.23,137.2,141.07,2333579,1125273590.0,141.07,0.47
2021-03-11,AAPL,Technology,NASDAQ,141.07,144.0,136.91,138.5,1866442,362825064.0,138.5,-1.82
2021-03-12,AAPL,Technology,NASDAQ,138.5,141.09,131.43,133.32,8141094,306330250.0,133.32,-3.74
2021-03-15,AAPL,Technology,NASDAQ,133.32,138.04,131.94,136.38,6411252,471341240.0,136.38,2.29
2021-03-16,AAPL,Technology,NASDAQ,136.38,137.1,127.5,129.89,48628198,1296670785.0,129.89,-4.76
2021-03-17,AAPL,Technology,NASDAQ,129.89,132.97,127.64,129.26,1147988,843966493.0,129.26,-0.48
2021-03-18,AAPL,Technology,NASDAQ,129.26,130.58,125.43,129.74,1068075,348492880.0,129.74,0.37
2021-03-19,AAPL,Technology,NASDAQ,129.74,130.25,127.98,129.82,5834455,828117794.0,129.82,0.06
2021-03-22,AAPL,Technology,NASDAQ,129.82,130.41,121.04,124.3,3252836,860558241.0,124.3,-4.26
2021-03-23,AAPL,Technology,NASDAQ,124.3,129.88,121.97,128.05,1379311,232677553.0,128.05,3.02
2021-03-24,AAPL,Technology,NASDAQ,128.05,136.45,127.88,132.89,2651606,1130081197.0,132.89,3.78
2021-03-25,AAPL,Technology,NASDAQ,132.89,137.83,129.21,134.57,3861834,1304343371.0,134.57,1.26
2021-03-26,AAPL,Technology,NASDAQ,134.57,137.14,133.03,134.41,8213992,472967853.0,134.41,-0.12
2021-03-29,AAPL,Technology,NASDAQ,134.41,137.99,127.33,129.47,2481249,1092287537.0,129.47,-3.67
2021-03-30,AAPL,Technology,NASDAQ,129.47,129.62,126.67,127.64,3030331,1098985748.0,127.64,-1.41
2021-03-31,AAPL,Technology,NASDAQ,127.64,127.78,125.5,127.38,3591855,606878435.0,127.38,-0.21
2021-04-01,AAPL,Technology,NASDAQ,127.38,128.71,122.38,123.21,1237230,765850615.0,123.21,-3.27
2021-04-02,AAPL,Technology,NASDAQ,123.21,124.74,119.81,121.46,10794333,858913023.0,121.46,-1.43
2021-04-05,AAPL,Technology,NASDAQ,121.46,124.95,120.66,121.67,1400052,790494854.0,121.67,0.17
2021-04-06,AAPL,Technology,NASDAQ,121.67,122.42,114.37,117.46,14670271,991126411.0,117.46,-3.45
2021-04-07,AAPL,Technology,NASDAQ,117.46,120.85,115.13,116.96,2906903,761642318.0,116.96,-0.43
2021-04-08,AAPL,Technology,NASDAQ,116.96,124.06,116.3,121.33,19762002,240470242.0,121.33,3.74
2021-04-09,AAPL,Technology,NASDAQ,121.33,122.5,119.06,122.15,1318094,1121595428.0,122.15,0.67
2021-04-12,AAPL,Technology,NASDAQ,122.15,123.16,118.62,118.87,2260328,221506127.0,118.87,-2.69
2021-04-13,AAPL,Technology,NASDAQ,118.87,121.93,116.33,119.62,2772990,384826898.0,119.62,0.63
2021-04-14,AAPL,Technology,NASDAQ,119.62,122.33,117.31,119.24,4336507,1106682925.0,119.24,-0.32
2021-04-15,AAPL,Technology,NASDAQ,119.24,119.43,113.14,115.5,4131444,261709632.0,115.5,-3.13
2021-04-16,AAPL,Technology,NASDAQ,115.5,119.01,112.41,116.47,586838,968963259.0,116.47,0.84
2021-04-19,AAPL,Technology,NASDAQ,116.47,119.71,114.74,118.95,5826403,557935235.0,118.95,2.13
2021-04-20,AAPL,Technology,NASDAQ,118.95,121.65,115.28,116.17,555370,452194075.0,116.17,-2.33
2021-04-21,AAPL,Technology,NASDAQ,116.17,119.83,114.2,116.76,1388442,463744871.0,116.76,0.51
2021-04-22,AAPL,Technology,NASDAQ,116.76,117.62,115.19,116.15,3205493,394672102.0,116.15,-0.53
2021-04-23,AAPL,Technology,NASDAQ,116.15,118.93,112.89,115.65,1396499,313079329.0,115.65,-0.42
2021-04-26,AAPL,Technology,NASDAQ,115.65,120.14,114.57,117.97,5861325,249647065.0,117.97,2.0
2021-04-27,AAPL,Technology,NASDAQ,117.97,118.92,117.12,118.9,14003399,198112555.0,118.9,0.79
2021-04-28,AAPL,Technology,NASDAQ,118.9,123.95,118.03,121.48,7259363,599782204.0,121.48,2.17
2021-04-29,AAPL,Technology,NASDAQ,121.48,122.76,119.24,122.31,114506,702312344.0,122.31,0.68
2021-04-30,AAPL,Technology,NASDAQ,122.31,124.86,114.56,118.09,561962,130395043.0,118.09,-3.45
2021-05-03,AAPL,Technology,NASDAQ,118.09,119.52,116.54,116.98,1003714,971365753.0,116.98,-0.94
2021-05-04,AAPL,Technology,NASDAQ,116.98,117.77,114.49,115.52,4427938,1119140938.0,115.52,-1.24
2021-05-05,AAPL,Technology,NASDAQ,115.52,123.26,112.99,120.35,8507343,549721087.0,120.35,4.18
2021-05-06,AAPL,Technology,NASDAQ,120.35,124.3,119.25,123.75,789389,921245352.0,123.75,2.83
2021-05-07,AAPL,Technology,NASDAQ,123.75,128.77,121.67,126.81,6465781,825576999.0,126.81,2.47
2021-05-10,AAPL,Technology,NASDAQ,126.81,127.14,121.75,124.66,505580,429337422.0,124.66,-1.69
2021-05-11,AAPL,Technology,NASDAQ,124.66,129.5,122.04,126.71,6571481,1000223329.0,126.71,1.64
2021-05-12,AAPL,Technology,NASDAQ,126.71,135.86,123.36,132.74,1113824,774572363.0,132.74,4.75
2021-05-13,AAPL,Technology,NASDAQ,132.74,139.26,129.49,136.85,471011,860724035.0,136.85,3.1
2021-05-14,AAPL,Technology,NASDAQ,136.85,138.97,132.33,135.18,7070480,976210978.0,135.18,-1.22
2021-05-17,AAPL,Technology,NASDAQ,135.18,138.72,133.1,133.74,663508,384892433.0,133.74,-1.07
2021-05-18,AAPL,Technology,NASDAQ,133.74,135.68,129.77,133.23,13131175,921053423.0,133.23,-0.38
2021-05-19,AAPL,Technology,NASDAQ,133.23,136.92,130.35,132.45,1203431,1090345802.0,132.45,-0.59
2021-05-20,AAPL,Technology,NASDAQ,132.45,133.43,128.98,129.35,1339148,192314716.0,129.35,-2.34
2021-05-21,AAPL,Technology,NASDAQ,129.35,132.36,124.89,128.5,15683265,971286969.0,128.5,-0.66
2021-05-24,AAPL,Technology,NASDAQ,128.5,129.83,120.47,120.84,7913220,1148420743.0,120.84,-5.96
2021-05-25,AAPL,Technology,NASDAQ,120.84,123.75,120.61,121.7,3567340,893551589.0,121.7,0.72
2021-05-26,AAPL,Technology,NASDAQ,121.7,125.62,119.86,123.31,5696595,353059048.0,123.31,1.32
2021-05-27,AAPL,Technology,NASDAQ,123.31,125.4,118.08,120.01,5763500,1008346001.0,120.01,-2.68
2021-05-28,AAPL,Technology,NASDAQ,120.01,120.42,112.35,115.28,10477486,125773657.0,115.28,-3.94
2021-05-31,AAPL,Technology,NASDAQ,115.28,119.2,113.63,117.22,2085301,866187929.0,117.22,1.68
2021-06-01,AAPL,Technology,NASDAQ,117.22,119.13,115.17,115.9,808851,1093356247.0,115.9,-1.13
2021-06-02,AAPL,Technology,NASDAQ,115.9,117.49,111.86,113.62,3563108,949047938.0,113.62,-1.97
2021-06-03,AAPL,Technology,NASDAQ,113.62,115.62,110.54,114.88,1350498,908891239.0,114.88,1.11
2021-06-04,AAPL,Technology,NASDAQ,114.88,120.72,114.14,119.68,2518282,1001810655.0,119.68,4.18
2021-06-07,AAPL,Technology,NASDAQ,119.68,122.88,117.88,120.02,3198506,536686511.0,120.02,0.28
2021-06-08,AAPL,Technology,NASDAQ,120.02,123.26,119.13,120.52,9491061,1029643198.0,120.52,0.42
2021-06-09,AAPL,Technology,NASDAQ,120.52,122.31,117.83,121.72,1415057,814651174.0,121.72,0.99
2021-06-10,AAPL,Technology,NASDAQ,121.72,125.65,118.17,122.81,3166322,334800129.0,122.81,0.89
2021-06-11,AAPL,Technology,NASDAQ,122.81,127.67,120.96,125.64,3024217,128312818.0,125.64,2.31
2021-06-14,AAPL,Technology,NASDAQ,125.64,127.14,119.89,123.24,388490,280336729.0,123.24,-1.91
2021-06-15,AAPL,Technology,NASDAQ,123.24,124.78,122.48,123.72,775855,1064182525.0,123.72,0.38
2021-06-16,AAPL,Technology,NASDAQ,123.72,127.83,123.33,127.09,821967,486943478.0,127.09,2.72
2021-06-17,AAPL,Technology,NASDAQ,127.09,131.82,124.48,128.75,1402326,1074656563.0,128.75,1.31
2021-06-18,AAPL,Technology,NASDAQ,128.75,132.09,126.85,131.42,2490733,389030995.0,131.42,2.07
2021-06-21,AAPL,Technology,NASDAQ,131.42,134.95,128.41,129.76,1951839,498691949.0,129.76,-1.27
2021-06-22,AAPL,Technology,NASDAQ,129.76,136.92,129.3,136.58,1124070,986612018.0,136.58,5.26
2021-06-23,AAPL,Technology,NASDAQ,136.58,140.23,136.51,138.5,3288067,1244155494.0,138.5,1.4
2021-06-24,AAPL,Technology,NASDAQ,138.5,140.37,134.46,139.98,1510015,910508038.0,139.98,1.07
2021-06-25,AAPL,Technology,NASDAQ,139.98,142.58,137.03,141.15,3032915,286190795.0,141.15,0.83
2021-06-28,AAPL,Technology,NASDAQ,141.15,149.06,138.91,147.67,4642600,987660621.0,147.67,4.62
2021-06-29,AAPL,Technology,NASDAQ,147.67,148.8,142.14,142.92,9656855,704970900.0,142.92,-3.22
2021-06-30,AAPL,Technology,NASDAQ,142.92,145.97,138.76,139.49,1973314,335661841.0,139.49,-2.4
2021-07-01,AAPL,Technology,NASDAQ,139.49,140.95,135.39,137.66,2167947,431007183.0,137.66,-1.31
2021-07-02,AAPL,Technology,NASDAQ,137.66,143.48,137.0,141.98,14966367,183832733.0,141.98,3.14
2021-07-05,AAPL,Technology,NASDAQ,141.98,144.86,136.11,138.92,4521522,1321463999.0,138.92,-2.16
2021-07-06,AAPL,Technology,NASDAQ,138.92,141.0,138.24,140.04,2523342,1302286555.0,140.04,0.81
2021-07-07,AAPL,Technology,NASDAQ,140.04,143.68,136.11,139.4,1804552,739784013.0,139.4,-0.46
2021-07-08,AAPL,Technology,NASDAQ,139.4,147.15,138.86,143.12,876113,413445219.0,143.12,2.67
2021-07-09,AAPL,Technology,NASDAQ,143.12,148.06,138.83,144.27,6896744,833520902.0,144.27,0.81
2021-07-12,AAPL,Technology,NASDAQ,144.27,146.27,143.35,143.94,1233628,1067729197.0,143.94,-0.23
2021-07-13,AAPL,Technology,NASDAQ,143.94,150.93,139.7,148.79,2241647,1185867700.0,148.79,3.37
2021-07-14,AAPL,Technology,NASDAQ,148.79,154.77,148.01,150.38,1629168,212787713.0,150.38,1.07
2021-07-15,AAPL,Technology,NASDAQ,150.38,155.17,149.81,153.87,1930413,524608168.0,153.87,2.32
2021-07-16,AAPL,Technology,NASDAQ,153.87,157.68,143.39,147.49,5544422,784542155.0,147.49,-4.15
2021-07-19,AAPL,Technology,NASDAQ,147.49,151.37,144.68,145.22,3793315,495789877.0,145.22,-1.54
2021-07-20,AAPL,Technology,NASDAQ,145.22,148.68,140.78,144.98,2761206,627930603.0,144.98,-0.16
2021-07-21,AAPL,Technology,NASDAQ,144.98,150.77,143.5,148.22,1648673,1087364941.0,148.22,2.23
2021-07-22,AAPL,Technology,NASDAQ,148.22,148.63,144.54,144.93,4148963,911492882.0,144.93,-2.22
2021-07-23,AAPL,Technology,NASDAQ,144.93,148.89,140.9,143.2,4160095,638305005.0,143.2,-1.19
2021-07-26,AAPL,Technology,NASDAQ,143.2,148.46,141.51,146.51,4114424,1312785246.0,146.51,2.31
2021-07-27,AAPL,Technology,NASDAQ,146.51,151.8,142.69,148.78,10849815,1234349499.0,148.78,1.55
2021-07-28,AAPL,Technology,NASDAQ,148.78,150.89,145.53,145.6,1288666,953239437.0,145.6,-2.14
2021-07-29,AAPL,Technology,NASDAQ,145.6,149.06,141.4,149.04,2635284,872508863.0,149.04,2.37
2021-07-30,AAPL,Technology,NASDAQ,149.04,153.39,144.63,147.59,1635696,1144291697.0,147.59,-0.97
2021-08-02,AAPL,Technology,NASDAQ,147.59,149.57,143.37,145.66,31904215,786112683.0,145.66,-1.31
2021-08-03,AAPL,Technology,NASDAQ,145.66,145.7,141.67,145.06,3291547,1120199346.0,145.06,-0.41
2021-08-04,AAPL,Technology,NASDAQ,145.06,147.08,141.03,143.45,7098865,728131605.0,143.45,-1.11
2021-08-05,AAPL,Technology,NASDAQ,143.45,144.65,140.99,141.77,2913387,1238047008.0,141.77,-1.17
2021-08-06,AAPL,Technology,NASDAQ,141.77,143.93,140.25,140.78,1474713,962550736.0,140.78,-0.7
2021-08-09,AAPL,Technology,NASDAQ,140.78,142.68,139.59,139.89,3660587,825687960.0,139.89,-0.63
2021-08-10,AAPL,Technology,NASDAQ,139.89,141.61,134.84,135.21,509919,344709420.0,135.21,-3.34
2021-08-11,AAPL,Technology,NASDAQ,135.21,138.55,129.83,130.0,8000689,624579287.0,130.0,-3.85
2021-08-12,AAPL,Technology,NASDAQ,130.0,132.38,128.9,132.37,4973654,963848560.0,132.37,1.82
2021-08-13,AAPL,Technology,NASDAQ,132.37,135.72,128.85,132.98,1767765,719186227.0,132.98,0.46
2021-08-16,AAPL,Technology,NASDAQ,132.98,135.44,131.37,135.07,9680205,818455841.0,135.07,1.57
2021-08-17,AAPL,Technology,NASDAQ,135.07,136.37,133.5,134.51,7708877,483385884.0,134.51,-0.41
2021-08-18,AAPL,Technology,NASDAQ,134.51,142.82,132.89,139.12,12322883,1320853035.0,139.12,3.43
2021-08-19,AAPL,Technology,NASDAQ,139.12,141.09,138.71,140.58,6178563,163278105.0,140.58,1.05
2021-08-20,AAPL,Technology,NASDAQ,140.58,144.97,138.26,142.69,8182802,713387687.0,142.69,1.5
2021-08-23,AAPL,Technology,NASDAQ,142.69,145.81,134.42,135.84,6801470,1217725491.0,135.84,-4.8
2021-08-24,AAPL,Technology,NASDAQ,135.84,141.22,132.08,139.53,2337527,1113985333.0,139.53,2.72
2021-08-25,AAPL,Technology,NASDAQ,139.53,141.54,136.96,140.59,9352871,686811868.0,140.59,0.76
2021-08-26,AAPL,Technology,NASDAQ,140.59,143.04,131.8,134.34,1634443,178507323.0,134.34,-4.45
2021-08-27,AAPL,Technology,NASDAQ,134.34,139.49,130.98,137.94,10086466,636669795.0,137.94,2.68
2021-08-30,AAPL,Technology,NASDAQ,137.94,141.09,136.46,136.68,3720658,1316787885.0,136.68,-0.91
2021-08-31,AAPL,Technology,NASDAQ,136.68,136.71,126.42,128.79,4567603,869665178.0,128.79,-5.77
2021-09-01,AAPL,Technology,NASDAQ,128.79,132.53,127.17,129.26,10817662,737016248.0,129.26,0.37
2021-09-02,AAPL,Technology,NASDAQ,129.26,136.08,127.27,135.5,2059356,247809746.0,135.5,4.83
2021-09-03,AAPL,Technology,NASDAQ,135.5,136.29,131.84,135.73,4966307,1204228563.0,135.73,0.17
2021-09-06,AAPL,Technology,NASDAQ,135.73,136.39,131.6,135.57,2257997,1004179966.0,135.57,-0.12
2021-09-07,AAPL,Technology,NASDAQ,135.57,138.97,129.5,131.99,3153440,963469281.0,131.99,-2.64
2021-09-08,AAPL,Technology,NASDAQ,131.99,135.93,121.78,123.47,964466,870412132.0,123.47,-6.46
2021-09-09,AAPL,Technology,NASDAQ,123.47,124.89,120.82,123.26,5115148,1076838081.0,123.26,-0.17
2021-09-10,AAPL,Technology,NASDAQ,123.26,132.16,120.47,131.49,537344,536369794.0,131.49,6.68
2021-09-13,AAPL,Technology,NASDAQ,131.49,132.26,124.51,128.13,1364898,1011974880.0,128.13,-2.56
2021-09-14,AAPL,Technology,NASDAQ,128.13,130.36,118.77,121.92,6906062,1213162821.0,121.92,-4.85
2021-09-15,AAPL,Technology,NASDAQ,121.92,123.39,121.39,121.41,33738952,855911340.0,121.41,-0.41
2021-09-16,AAPL,Technology,NASDAQ,121.41,124.3,116.44,118.35,983595,295897656.0,118.35,-2.52
2021-09-17,AAPL,Technology,NASDAQ,118.35,120.04,115.49,117.09,2940386,714176184.0,117.09,-1.06
2021-09-20,AAPL,Technology,NASDAQ,117.09,120.09,114.82,117.97,1179307,845113975.0,117.97,0.74
2021-09-21,AAPL,Technology,NASDAQ,117.97,120.78,114.48,117.02,4325859,1167717467.0,117.02,-0.8
2021-09-22,AAPL,Technology,NASDAQ,117.02,117.52,116.16,117.19,6285222,955845717.0,117.19,0.15
2021-09-23,AAPL,Technology,NASDAQ,117.19,117.9,112.26,113.06,1407403,252217808.0,113.06,-3.52
2021-09-24,AAPL,Technology,NASDAQ,113.06,115.02,106.71,107.14,75357087,231658405.0,107.14,-5.24
2021-09-27,AAPL,Technology,NASDAQ,107.14,109.08,100.11,101.36,589812,929266026.0,101.36,-5.4
2021-09-28,AAPL,Technology,NASDAQ,101.36,107.21,98.51,104.41,2664548,396914666.0,104.41,3.01
2021-09-29,AAPL,Technology,NASDAQ,104.41,109.81,101.37,106.83,7196706,544808875.0,106.83,2.31
2021-09-30,AAPL,Technology,NASDAQ,106.83,107.79,102.85,104.87,4911315,724670693.0,104.87,-1.83
2021-10-01,AAPL,Technology,NASDAQ,104.87,107.88,99.58,102.63,1649595,863926957.0,102.63,-2.14
2021-10-04,AAPL,Technology,NASDAQ,102.63,104.58,99.55,102.42,2288777,876393829.0,102.42,-0.21
2021-10-05,AAPL,Technology,NASDAQ,102.42,106.63,101.7,104.57,6950271,470826127.0,104.57,2.1
2021-10-06,AAPL,Technology,NASDAQ,104.57,106.1,99.83,102.67,4040249,672827582.0,102.67,-1.82
2021-10-07,AAPL,Technology,NASDAQ,102.67,105.95,101.36,103.98,511019,998900127.0,103.98,1.28
2021-10-08,AAPL,Technology,NASDAQ,103.98,105.45,103.48,105.1,7224098,124829412.0,105.1,1.08
2021-10-11,AAPL,Technology,NASDAQ,105.1,105.33,102.85,104.73,3550193,183436062.0,104.73,-0.35
2021-10-12,AAPL,Technology,NASDAQ,104.73,107.25,102.6,102.82,1277092,342620538.0,102.82,-1.82
2021-10-13,AAPL,Technology,NASDAQ,102.82,104.29,99.83,102.21,6158607,332216251.0,102.21,-0.6
2021-10-14,AAPL,Technology,NASDAQ,102.21,103.56,101.13,102.46,4314003,906452697.0,102.46,0.25
2021-10-15,AAPL,Technology,NASDAQ,102.46,106.81,100.78,104.1,1398083,604616317.0,104.1,1.6
2021-10-18,AAPL,Technology,NASDAQ,104.1,106.23,100.18,102.51,3949472,225106805.0,102.51,-1.52
2021-10-19,AAPL,Technology,NASDAQ,102.51,105.56,101.04,103.84,5419261,955044228.0,103.84,1.29
2021-10-20,AAPL,Technology,NASDAQ,103.84,104.33,101.77,102.13,15511597,387899968.0,102.13,-1.64
2021-10-21,AAPL,Technology,NASDAQ,102.13,103.37,97.09,99.77,8334228,759506156.0,99.77,-2.31
2021-10-22,AAPL,Technology,NASDAQ,99.77,100.6,97.45,98.31,3319680,178380502.0,98.31,-1.47
2021-10-25,AAPL,Technology,NASDAQ,98.31,99.32,95.86,96.03,37422009,378247926.0,96.03,-2.32
2021-10-26,AAPL,Technology,NASDAQ,96.03,97.07,92.48,94.55,2412740,438879493.0,94.55,-1.55
2021-10-27,AAPL,Technology,NASDAQ,94.55,99.41,92.91,96.67,3803368,772032212.0,96.67,2.25
2021-10-28,AAPL,Technology,NASDAQ,96.67,101.05,95.73,98.55,3652379,236179244.0,98.55,1.95
