date,location,climate_zone,temperature,rainfall,humidity,wind_speed,air_quality_index
2020-10-07,São Paulo,Tropical,16.0,1.5,71.6,0.4,97
2020-10-14,São Paulo,Tropical,10.2,3.0,68.2,2.5,147
2020-10-21,São Paulo,Tropical,12.2,4.8,57.4,22.5,42
2020-10-28,São Paulo,Tropical,17.8,9.2,78.1,5.3,71
2020-11-04,São Paulo,Tropical,11.4,0.1,76.6,17.2,158
2020-11-11,São Paulo,Tropical,16.6,2.2,68.5,2.8,40
2020-11-18,São Paulo,Tropical,14.5,9.7,50.8,36.1,164
2020-11-25,São Paulo,Tropical,14.9,3.1,86.5,21.9,52
2020-12-02,São Paulo,Tropical,18.3,0.2,82.2,1.5,102
2020-12-09,São Paulo,Tropical,16.7,1.0,87.6,11.8,96
2020-12-16,São Paulo,Tropical,17.7,1.0,68.6,4.0,58
2020-12-23,São Paulo,Tropical,24.5,5.0,45.4,29.7,40
2020-12-30,São Paulo,Tropical,15.8,3.0,64.2,5.7,53
2021-01-06,São Paulo,Tropical,22.3,6.3,34.2,4.0,60
2021-01-13,São Paulo,Tropical,26.1,4.4,52.2,6.7,36
2021-01-20,São Paulo,Tropical,21.1,7.5,74.3,22.3,55
2021-01-27,São Paulo,Tropical,27.7,6.5,33.1,21.6,169
2021-02-03,São Paulo,Tropical,27.9,2.3,43.8,8.2,173
2021-02-10,São Paulo,Tropical,31.2,0.4,41.5,5.8,84
2021-02-17,São Paulo,Tropical,29.6,1.4,78.4,14.4,108
2021-02-24,São Paulo,Tropical,26.3,3.4,74.5,14.7,33
2021-03-03,São Paulo,Tropical,32.1,0.7,77.2,0.2,129
2021-03-10,São Paulo,Tropical,26.5,6.6,44.5,1.9,172
2021-03-17,São Paulo,Tropical,29.7,7.9,89.4,11.4,58
2021-03-24,São Paulo,Tropical,28.0,0.0,37.6,27.1,80
2021-03-31,São Paulo,Tropical,34.8,0.2,61.2,8.4,24
2021-04-07,São Paulo,Tropical,36.3,0.7,48.6,9.6,112
2021-04-14,São Paulo,Tropical,31.4,3.9,47.3,1.3,80
2021-04-21,São Paulo,Tropical,27.6,15.1,31.3,3.6,82
2021-04-28,São Paulo,Tropical,35.4,2.3,44.5,11.2,151
2021-05-05,São Paulo,Tropical,28.7,6.2,53.1,5.1,35
2021-05-12,São Paulo,Tropical,31.2,4.2,58.8,6.8,132
2021-05-19,São Paulo,Tropical,21.8,2.3,33.1,11.6,118
2021-05-26,São Paulo,Tropical,26.8,21.6,67.2,10.5,45
2021-06-02,São Paulo,Tropical,21.2,5.1,47.3,2.7,70
2021-06-09,São Paulo,Tropical,25.4,0.7,33.4,20.3,102
2021-06-16,São Paulo,Tropical,22.6,23.5,61.4,2.3,141
2021-06-23,São Paulo,Tropical,20.0,2.0,31.2,1.5,69
2021-06-30,São Paulo,Tropical,19.0,2.4,49.0,11.3,176
2021-07-07,São Paulo,Tropical,19.2,5.8,64.0,11.5,142
2021-07-14,São Paulo,Tropical,21.8,2.4,69.8,2.9,20
2021-07-21,São Paulo,Tropical,18.3,0.3,48.3,1.7,26
2021-07-28,São Paulo,Tropical,11.4,3.5,63.8,3.8,31
2021-08-04,São Paulo,Tropical,19.5,6.5,85.7,16.3,53
2021-08-11,São Paulo,Tropical,17.7,2.2,37.5,8.9,153
2021-08-18,São Paulo,Tropical,8.6,0.0,48.8,7.5,112
2021-08-25,São Paulo,Tropical,13.5,1.5,84.6,1.1,105
2021-09-01,São Paulo,Tropical,10.4,0.8,72.6,11.3,43
2021-09-08,São Paulo,Tropical,11.7,5.8,51.6,11.0,150
2021-09-15,São Paulo,Tropical,17.5,12.2,77.9,25.4,37
2021-09-22,São Paulo,Tropical,10.2,27.7,36.2,2.0,154
2021-09-29,São Paulo,Tropical,9.7,4.8,77.6,0.9,178
2021-10-06,São Paulo,Tropical,14.8,0.2,49.2,9.1,167
2021-10-13,São Paulo,Tropical,12.1,3.3,78.9,0.6,141
2021-10-20,São Paulo,Tropical,14.3,6.8,60.6,5.5,156
2021-10-27,São Paulo,Tropical,20.6,4.7,40.8,2.6,154
2021-11-03,São Paulo,Tropical,12.5,4.4,80.8,5.8,61
2021-11-10,São Paulo,Tropical,16.7,0.4,60.6,34.9,69
2021-11-17,São Paulo,Tropical,14.7,3.7,80.2,17.7,144
2021-11-24,São Paulo,Tropical,16.3,5.2,31.7,17.6,122
2021-12-01,São Paulo,Tropical,22.8,1.4,37.5,8.8,169
2021-12-08,São Paulo,Tropical,9.5,1.0,50.3,5.4,106
2021-12-15,São Paulo,Tropical,14.0,0.1,66.3,5.0,106
2021-12-22,São Paulo,Tropical,19.9,2.4,34.7,1.9,82
2021-12-29,São Paulo,Tropical,18.4,6.0,42.4,5.8,113
2022-01-05,São Paulo,Tropical,22.8,1.2,70.4,12.2,168
2022-01-12,São Paulo,Tropical,23.7,6.8,67.2,16.2,128
2022-01-19,São Paulo,Tropical,28.5,4.2,53.9,3.3,36
2022-01-26,São Paulo,Tropical,30.8,8.6,63.3,2.0,136
2022-02-02,São Paulo,Tropical,26.8,10.6,32.7,13.1,91
2022-02-09,São Paulo,Tropical,34.8,8.9,33.0,19.1,100
2022-02-16,São Paulo,Tropical,27.8,1.1,49.0,3.3,176
2022-02-23,São Paulo,Tropical,29.1,1.3,57.2,7.3,111
2022-03-02,São Paulo,Tropical,31.4,3.0,77.4,9.6,198
2022-03-09,São Paulo,Tropical,30.6,2.5,74.6,8.7,177
2022-03-16,São Paulo,Tropical,28.1,1.7,46.6,6.9,186
2022-03-23,São Paulo,Tropical,33.4,0.9,69.8,19.1,178
2022-03-30,São Paulo,Tropical,24.0,3.4,88.5,4.1,44
2022-04-06,São Paulo,Tropical,33.8,7.3,88.2,13.7,134
2022-04-13,São Paulo,Tropical,31.7,7.8,72.2,8.9,171
2022-04-20,São Paulo,Tropical,30.0,1.9,81.0,18.7,33
2022-04-27,São Paulo,Tropical,34.5,3.0,42.6,0.0,72
2022-05-04,São Paulo,Tropical,24.1,29.3,76.3,14.3,109
2022-05-11,São Paulo,Tropical,30.7,0.2,76.5,8.5,188
2022-05-18,São Paulo,Tropical,29.6,1.5,43.7,0.1,142
2022-05-25,São Paulo,Tropical,24.6,7.6,46.1,12.0,96
2022-06-01,São Paulo,Tropical,24.7,1.1,65.3,0.7,187
2022-06-08,São Paulo,Tropical,24.8,3.4,55.2,2.1,147
2022-06-15,São Paulo,Tropical,27.5,0.4,74.8,0.5,111
2022-06-22,São Paulo,Tropical,27.3,2.7,40.8,11.7,193
2022-06-29,São Paulo,Tropical,20.0,11.3,68.2,13.1,160
2022-07-06,São Paulo,Tropical,18.4,14.5,38.5,10.3,182
2022-07-13,São Paulo,Tropical,18.8,6.8,71.1,14.2,33
2022-07-20,São Paulo,Tropical,20.3,27.1,45.2,5.7,174
2022-07-27,São Paulo,Tropical,19.0,0.5,31.4,0.6,167
2022-08-03,São Paulo,Tropical,17.0,0.9,82.4,12.2,41
2022-08-10,São Paulo,Tropical,19.7,15.6,30.2,2.8,28
2022-08-17,São Paulo,Tropical,18.7,2.7,49.0,0.4,120
2022-08-24,São Paulo,Tropical,14.1,1.3,40.9,16.6,187
2022-08-31,São Paulo,Tropical,10.7,14.2,82.0,3.4,181
2022-09-07,São Paulo,Tropical,12.9,0.9,49.0,5.5,98
2022-09-14,São Paulo,Tropical,12.8,4.7,85.6,10.9,142
2022-09-21,São Paulo,Tropical,14.5,1.7,41.1,10.5,90
2022-09-28,São Paulo,Tropical,12.5,5.8,49.2,2.9,76
2022-10-05,São Paulo,Tropical,6.9,2.2,39.8,6.7,138
2022-10-12,São Paulo,Tropical,11.8,0.9,55.6,7.7,27
2022-10-19,São Paulo,Tropical,16.9,5.7,68.1,24.0,182
2022-10-26,São Paulo,Tropical,12.1,4.1,77.2,7.8,194
2022-11-02,São Paulo,Tropical,11.8,15.6,74.0,10.8,167
2022-11-09,São Paulo,Tropical,11.7,5.6,78.3,10.8,26
2022-11-16,São Paulo,Tropical,18.1,8.1,80.7,1.2,162
2022-11-23,São Paulo,Tropical,14.3,16.0,51.4,0.7,34
2022-11-30,São Paulo,Tropical,22.0,0.3,65.6,14.8,112
2022-12-07,São Paulo,Tropical,15.3,5.5,55.2,33.6,76
2022-12-14,São Paulo,Tropical,19.0,3.9,85.1,23.0,99
2022-12-21,São Paulo,Tropical,23.4,2.9,40.5,2.2,168
2022-12-28,São Paulo,Tropical,18.8,5.4,47.6,2.4,101
2023-01-04,São Paulo,Tropical,19.1,7.3,83.1,2.5,68
2023-01-11,São Paulo,Tropical,22.8,7.5,77.9,7.7,22
2023-01-18,São Paulo,Tropical,26.0,9.4,30.6,5.2,178
2023-01-25,São Paulo,Tropical,22.4,0.0,59.8,14.0,49
2023-02-01,São Paulo,Tropical,22.1,0.8,57.1,5.2,162
2023-02-08,São Paulo,Tropical,28.1,0.8,52.2,4.0,148
2023-02-15,São Paulo,Tropical,26.6,4.2,84.2,5.0,159
2023-02-22,São Paulo,Tropical,30.1,5.2,36.1,18.6,22
2023-03-01,São Paulo,Tropical,35.4,9.4,31.2,9.3,108
2023-03-08,São Paulo,Tropical,29.9,5.8,70.5,2.5,180
2023-03-15,São Paulo,Tropical,33.7,3.9,88.7,16.6,147
2023-03-22,São Paulo,Tropical,31.2,4.7,66.3,17.6,96
2023-03-29,São Paulo,Tropical,36.2,2.7,62.8,8.1,117
2023-04-05,São Paulo,Tropical,33.4,4.4,54.5,10.5,63
2023-04-12,São Paulo,Tropical,31.2,2.7,43.7,8.8,181
2023-04-19,São Paulo,Tropical,28.6,11.4,53.7,30.6,54
2023-04-26,São Paulo,Tropical,23.0,18.2,30.5,22.9,27
2023-05-03,São Paulo,Tropical,32.0,0.1,33.8,2.5,194
2023-05-10,São Paulo,Tropical,26.8,3.4,42.9,0.6,50
2023-05-17,São Paulo,Tropical,30.4,3.8,38.6,0.1,96
2023-05-24,São Paulo,Tropical,25.9,21.8,82.9,5.0,69
2023-05-31,São Paulo,Tropical,22.0,0.5,43.4,2.1,63
2023-06-07,São Paulo,Tropical,28.5,0.1,77.4,0.1,175
2023-06-14,São Paulo,Tropical,32.3,16.5,65.4,6.4,111
2023-06-21,São Paulo,Tropical,25.1,2.2,67.7,15.3,127
2023-06-28,São Paulo,Tropical,27.7,3.5,34.1,12.9,127
2023-07-05,São Paulo,Tropical,21.5,1.7,69.8,5.6,125
2023-07-12,São Paulo,Tropical,23.7,6.5,86.6,17.8,70
2023-07-19,São Paulo,Tropical,22.2,2.6,42.9,4.4,158
2023-07-26,São Paulo,Tropical,19.6,1.5,57.3,4.9,90
2023-08-02,São Paulo,Tropical,14.6,3.3,56.9,1.3,32
2023-08-09,São Paulo,Tropical,20.9,2.7,55.9,0.6,134
2023-08-16,São Paulo,Tropical,19.6,0.2,67.0,14.3,88
2023-08-23,São Paulo,Tropical,10.4,1.4,40.4,31.7,86
2023-08-30,São Paulo,Tropical,14.8,1.3,49.7,2.4,67
2023-09-06,São Paulo,Tropical,11.3,8.2,45.2,2.9,169
2023-09-13,São Paulo,Tropical,13.4,0.4,31.6,3.0,156
2023-09-20,São Paulo,Tropical,10.6,1.5,63.4,5.3,25
2023-09-27,São Paulo,Tropical,9.9,0.7,88.4,2.6,33
2023-10-04,São Paulo,Tropical,9.3,9.8,48.5,10.8,38
2023-10-11,São Paulo,Tropical,10.9,3.0,31.0,1.2,72
2023-10-18,São Paulo,Tropical,11.5,16.7,60.6,9.9,199
2023-10-25,São Paulo,Tropical,10.5,2.0,31.4,6.9,20
2023-11-01,São Paulo,Tropical,14.8,3.4,50.3,1.6,137
2023-11-08,São Paulo,Tropical,12.3,5.8,80.5,5.4,152
2023-11-15,São Paulo,Tropical,11.2,5.5,66.3,0.9,97
2023-11-22,São Paulo,Tropical,16.0,2.1,69.3,12.4,130
2023-11-29,São Paulo,Tropical,19.8,2.1,35.0,49.3,131
2023-12-06,São Paulo,Tropical,12.2,17.2,72.2,1.5,99
2023-12-13,São Paulo,Tropical,15.0,2.5,45.7,4.2,95
2023-12-20,São Paulo,Tropical,23.6,5.3,30.5,15.1,128
2023-12-27,São Paulo,Tropical,21.3,4.4,85.2,0.5,135
2024-01-03,São Paulo,Tropical,20.7,1.8,63.6,0.1,147
2024-01-10,São Paulo,Tropical,23.1,3.6,89.5,10.6,29
2024-01-17,São Paulo,Tropical,24.2,12.6,58.2,0.3,28
2024-01-24,São Paulo,Tropical,25.7,26.1,55.2,9.4,193
2024-01-31,São Paulo,Tropical,29.5,4.9,60.3,17.0,65
2024-02-07,São Paulo,Tropical,25.9,4.2,68.9,4.3,182
2024-02-14,São Paulo,Tropical,34.1,6.3,43.5,1.0,94
2024-02-21,São Paulo,Tropical,26.3,7.9,84.9,1.9,97
2024-02-28,São Paulo,Tropical,31.1,4.4,56.6,0.3,98
2024-03-06,São Paulo,Tropical,32.8,6.5,71.9,3.7,75
2024-03-13,São Paulo,Tropical,34.4,1.0,53.7,1.9,75
2024-03-20,São Paulo,Tropical,31.0,0.8,49.3,8.6,106
2024-03-27,São Paulo,Tropical,32.0,3.7,49.5,1.7,145
2024-04-03,São Paulo,Tropical,34.1,4.7,67.6,10.2,155
2024-04-10,São Paulo,Tropical,34.2,0.6,38.9,5.6,74
2024-04-17,São Paulo,Tropical,32.9,1.2,35.0,6.6,80
2024-04-24,São Paulo,Tropical,32.2,8.8,56.6,8.5,108
2024-05-01,São Paulo,Tropical,31.0,8.8,39.5,9.0,106
2024-05-08,São Paulo,Tropical,28.7,4.5,80.8,4.4,159
2024-05-15,São Paulo,Tropical,34.0,0.6,42.4,1.6,199
2024-05-22,São Paulo,Tropical,26.6,0.5,83.6,4.9,53
2024-05-29,São Paulo,Tropical,26.3,8.3,46.0,2.4,152
2024-06-05,São Paulo,Tropical,24.1,13.4,44.7,8.6,81
2024-06-12,São Paulo,Tropical,19.4,1.9,68.7,19.1,197
2024-06-19,São Paulo,Tropical,26.3,2.1,77.1,2.1,142
2024-06-26,São Paulo,Tropical,22.0,4.1,69.7,9.0,185
2024-07-03,São Paulo,Tropical,21.5,2.8,63.0,11.3,34
2024-07-10,São Paulo,Tropical,19.2,2.8,63.3,4.0,96
2024-07-17,São Paulo,Tropical,18.6,5.2,50.0,14.1,139
2024-07-24,São Paulo,Tropical,20.5,0.1,71.8,4.7,191
2024-07-31,São Paulo,Tropical,23.2,5.8,60.8,6.1,176
2024-08-07,São Paulo,Tropical,14.2,3.2,47.8,7.2,104
2024-08-14,São Paulo,Tropical,11.7,7.8,52.4,8.3,184
2024-08-21,São Paulo,Tropical,16.7,4.1,61.9,5.1,78
2024-08-28,São Paulo,Tropical,14.9,0.6,75.6,26.2,164
2024-09-04,São Paulo,Tropical,12.3,0.5,78.8,0.4,170
2024-09-11,São Paulo,Tropical,12.1,5.8,77.7,1.2,87
2024-09-18,São Paulo,Tropical,12.7,2.4,63.9,1.2,26
2024-09-25,São Paulo,Tropical,6.2,0.7,32.5,3.3,173
2024-10-02,São Paulo,Tropical,15.2,3.0,73.2,1.1,100
2024-10-09,São Paulo,Tropical,10.8,6.1,68.0,41.8,177
2024-10-16,São Paulo,Tropical,11.5,0.2,53.8,8.5,119
2024-10-23,São Paulo,Tropical,7.8,24.0,85.7,3.7,126
2024-10-30,São Paulo,Tropical,13.1,4.3,87.0,19.6,121
2024-11-06,São Paulo,Tropical,13.4,6.2,47.7,8.7,162
2024-11-13,São Paulo,Tropical,16.0,2.5,60.3,6.2,160
2024-11-20,São Paulo,Tropical,17.2,13.3,51.9,19.5,176
2024-11-27,São Paulo,Tropical,18.4,2.3,74.4,15.3,170
2024-12-04,São Paulo,Tropical,9.7,0.2,86.0,12.2,121
2024-12-11,São Paulo,Tropical,12.7,7.0,49.8,1.5,137
2024-12-18,São Paulo,Tropical,18.9,19.5,43.6,9.5,147
2024-12-25,São Paulo,Tropical,24.1,0.6,57.1,24.2,147
2020-01-01,Moscow,Continental,6.0,5.5,52.7,8.6,175
2020-01-08,Moscow,Continental,4.8,5.3,78.0,5.7,140
2020-01-15,Moscow,Continental,4.3,2.5,86.6,7.5,122
2020-01-22,Moscow,Continental,11.8,1.0,68.6,8.0,66
2020-01-29,Moscow,Continental,15.9,4.4,58.1,10.7,192
2020-02-05,Moscow,Continental,12.7,2.3,86.3,2.9,87
2020-02-12,Moscow,Continental,16.6,2.7,61.2,3.1,193
2020-02-19,Moscow,Continental,16.6,1.3,77.6,4.5,123
2020-02-26,Moscow,Continental,14.5,1.0,41.9,32.6,133
2020-03-04,Moscow,Continental,15.2,1.1,60.5,0.7,21
2020-03-11,Moscow,Continental,11.1,1.6,62.6,6.9,61
2020-03-18,Moscow,Continental,16.2,0.7,69.4,2.4,68
2020-03-25,Moscow,Continental,18.2,0.5,63.4,1.1,38
2020-04-01,Moscow,Continental,11.6,1.4,46.6,7.7,91
2020-04-08,Moscow,Continental,12.9,0.6,47.1,3.2,152
2020-04-15,Moscow,Continental,18.8,1.6,65.4,27.3,160
2020-04-22,Moscow,Continental,19.3,0.0,55.8,5.2,137
2020-04-29,Moscow,Continental,15.4,1.2,89.5,2.6,188
2020-05-06,Moscow,Continental,10.2,6.2,78.9,23.4,199
2020-05-13,Moscow,Continental,12.2,0.5,79.7,7.7,195
2020-05-20,Moscow,Continental,15.2,2.3,64.2,29.1,55
2020-05-27,Moscow,Continental,8.8,5.4,34.6,7.0,145
2020-06-03,Moscow,Continental,16.9,5.2,52.5,2.8,29
2020-06-10,Moscow,Continental,7.5,0.8,62.2,24.2,187
2020-06-17,Moscow,Continental,7.1,3.1,68.1,7.6,52
2020-06-24,Moscow,Continental,8.7,1.2,60.1,7.4,159
2020-07-01,Moscow,Continental,3.2,0.6,37.2,1.0,103
2020-07-08,Moscow,Continental,3.5,2.7,52.0,0.2,158
2020-07-15,Moscow,Continental,4.8,0.8,37.6,5.4,133
2020-07-22,Moscow,Continental,4.7,2.4,59.6,24.6,144
2020-07-29,Moscow,Continental,3.5,1.2,42.0,3.7,79
2020-08-05,Moscow,Continental,-4.7,0.7,76.2,4.0,57
2020-08-12,Moscow,Continental,0.4,0.4,76.5,1.4,34
2020-08-19,Moscow,Continental,-8.2,0.4,75.9,15.4,195
2020-08-26,Moscow,Continental,-5.4,0.7,38.8,3.4,173
2020-09-02,Moscow,Continental,-0.5,0.5,34.6,16.6,151
2020-09-09,Moscow,Continental,-2.0,0.7,62.5,0.2,89
2020-09-16,Moscow,Continental,-4.6,3.5,78.9,27.3,55
2020-09-23,Moscow,Continental,-2.0,2.1,66.6,6.3,133
2020-09-30,Moscow,Continental,3.8,1.5,63.9,29.7,88
2020-10-07,Moscow,Continental,-2.7,4.2,78.1,28.7,180
2020-10-14,Moscow,Continental,-4.8,3.7,60.3,13.8,115
2020-10-21,Moscow,Continental,-9.6,2.9,59.6,21.3,26
2020-10-28,Moscow,Continental,-7.7,0.9,72.5,4.6,199
2020-11-04,Moscow,Continental,-5.7,1.8,59.6,15.4,27
2020-11-11,Moscow,Continental,1.5,0.5,83.1,9.6,101
2020-11-18,Moscow,Continental,1.0,1.2,34.5,37.9,134
2020-11-25,Moscow,Continental,-2.5,3.3,71.7,14.5,62
2020-12-02,Moscow,Continental,-3.0,1.5,38.3,4.6,115
2020-12-09,Moscow,Continental,2.5,2.4,50.6,11.8,108
2020-12-16,Moscow,Continental,-1.0,1.3,53.0,2.9,119
2020-12-23,Moscow,Continental,2.7,1.0,54.4,8.2,123
2020-12-30,Moscow,Continental,7.3,4.2,42.1,0.8,92
2021-01-06,Moscow,Continental,5.1,3.9,71.2,7.3,44
2021-01-13,Moscow,Continental,8.2,1.1,41.6,3.4,197
2021-01-20,Moscow,Continental,12.5,3.1,64.9,15.2,187
2021-01-27,Moscow,Continental,9.9,4.0,34.8,15.1,45
2021-02-03,Moscow,Continental,16.3,5.1,33.4,0.3,134
2021-02-10,Moscow,Continental,13.9,0.7,64.7,4.7,90
2021-02-17,Moscow,Continental,11.5,1.6,86.9,65.8,106
2021-02-24,Moscow,Continental,8.0,0.2,68.0,3.4,145
2021-03-03,Moscow,Continental,13.7,1.3,31.4,11.6,110
2021-03-10,Moscow,Continental,13.5,3.7,30.7,3.7,196
2021-03-17,Moscow,Continental,10.4,1.5,41.9,7.1,108
2021-03-24,Moscow,Continental,13.4,2.4,33.2,0.6,154
2021-03-31,Moscow,Continental,12.7,1.8,45.9,7.5,64
2021-04-07,Moscow,Continental,14.8,0.0,42.8,9.6,51
2021-04-14,Moscow,Continental,16.5,3.0,47.1,18.6,77
2021-04-21,Moscow,Continental,14.1,0.1,46.4,25.9,190
2021-04-28,Moscow,Continental,10.8,0.7,47.8,12.9,67
2021-05-05,Moscow,Continental,16.4,0.4,38.9,6.1,25
2021-05-12,Moscow,Continental,11.9,1.0,58.6,0.5,124
2021-05-19,Moscow,Continental,10.7,1.7,38.1,1.6,140
2021-05-26,Moscow,Continental,17.2,0.3,41.3,19.6,79
2021-06-02,Moscow,Continental,7.3,2.2,79.5,3.6,52
2021-06-09,Moscow,Continental,12.6,0.0,74.1,6.7,151
2021-06-16,Moscow,Continental,4.3,0.6,72.9,12.8,88
2021-06-23,Moscow,Continental,-0.3,1.3,71.4,21.5,126
2021-06-30,Moscow,Continental,5.8,3.4,88.7,21.2,28
2021-07-07,Moscow,Continental,8.5,2.2,39.6,0.1,67
2021-07-14,Moscow,Continental,-0.1,4.6,67.4,0.1,35
2021-07-21,Moscow,Continental,8.5,0.7,72.6,1.9,196
2021-07-28,Moscow,Continental,0.8,1.4,55.7,31.2,168
2021-08-04,Moscow,Continental,-2.8,6.0,88.8,7.9,129
2021-08-11,Moscow,Continental,-0.7,1.2,35.3,9.4,121
2021-08-18,Moscow,Continental,-4.3,6.4,38.5,3.6,103
2021-08-25,Moscow,Continental,-2.7,1.3,73.2,7.5,135
2021-09-01,Moscow,Continental,-0.8,5.6,70.3,0.8,111
2021-09-08,Moscow,Continental,-9.0,1.2,88.7,1.9,76
2021-09-15,Moscow,Continental,-5.2,3.7,55.1,5.8,92
2021-09-22,Moscow,Continental,-3.1,2.2,66.2,0.7,183
2021-09-29,Moscow,Continental,-8.9,1.3,50.0,1.1,138
2021-10-06,Moscow,Continental,-8.9,0.1,58.2,30.9,66
2021-10-13,Moscow,Continental,-7.8,0.7,86.0,2.9,116
2021-10-20,Moscow,Continental,-0.7,0.2,60.3,11.9,104
2021-10-27,Moscow,Continental,-8.5,2.2,72.6,0.1,173
2021-11-03,Moscow,Continental,-1.9,4.4,59.8,17.4,133
2021-11-10,Moscow,Continental,-0.8,0.9,72.8,1.7,49
2021-11-17,Moscow,Continental,-4.9,0.1,43.3,3.2,153
2021-11-24,Moscow,Continental,-1.7,0.1,60.6,6.1,171
2021-12-01,Moscow,Continental,-3.4,3.1,60.6,1.4,131
2021-12-08,Moscow,Continental,4.0,0.3,84.9,0.7,157
2021-12-15,Moscow,Continental,5.4,0.6,53.9,0.2,58
2021-12-22,Moscow,Continental,1.5,1.3,51.5,17.6,151
2021-12-29,Moscow,Continental,6.8,1.4,42.3,13.4,132
2022-01-05,Moscow,Continental,-1.3,1.2,88.3,19.0,120
2022-01-12,Moscow,Continental,4.6,2.3,86.3,12.8,58
2022-01-19,Moscow,Continental,3.3,1.3,85.1,4.9,179
2022-01-26,Moscow,Continental,7.6,0.8,65.7,20.6,142
2022-02-02,Moscow,Continental,11.8,0.7,84.8,3.2,22
2022-02-09,Moscow,Continental,14.0,5.0,66.2,16.2,182
2022-02-16,Moscow,Continental,12.9,0.8,37.9,4.7,168
2022-02-23,Moscow,Continental,1.9,1.1,80.0,43.6,72
2022-03-02,Moscow,Continental,17.0,6.2,58.7,12.0,43
2022-03-09,Moscow,Continental,23.5,1.7,86.7,2.2,85
2022-03-16,Moscow,Continental,12.6,4.1,51.5,9.2,189
2022-03-23,Moscow,Continental,10.3,0.1,43.2,12.2,112
2022-03-30,Moscow,Continental,16.5,2.3,69.0,5.5,139
2022-04-06,Moscow,Continental,23.0,0.3,60.8,8.8,167
2022-04-13,Moscow,Continental,15.1,0.0,48.8,17.1,32
2022-04-20,Moscow,Continental,8.3,6.6,57.7,5.3,194
2022-04-27,Moscow,Continental,17.3,6.8,56.3,5.0,69
2022-05-04,Moscow,Continental,12.3,2.9,42.4,23.0,183
2022-05-11,Moscow,Continental,12.0,0.5,42.0,7.1,139
2022-05-18,Moscow,Continental,9.2,3.2,50.8,1.9,65
2022-05-25,Moscow,Continental,7.6,0.5,68.9,5.5,160
2022-06-01,Moscow,Continental,10.0,1.3,31.0,13.2,90
2022-06-08,Moscow,Continental,10.5,2.9,57.7,12.5,24
2022-06-15,Moscow,Continental,5.4,0.6,39.8,4.1,76
2022-06-22,Moscow,Continental,3.5,1.2,46.1,18.5,153
2022-06-29,Moscow,Continental,6.1,1.1,73.6,7.1,92
2022-07-06,Moscow,Continental,7.3,0.0,32.0,19.1,99
2022-07-13,Moscow,Continental,-1.2,2.2,50.9,11.1,146
2022-07-20,Moscow,Continental,-0.4,1.4,76.1,2.5,81
2022-07-27,Moscow,Continental,-0.1,9.6,41.8,8.6,78
2022-08-03,Moscow,Continental,1.4,2.9,89.2,2.0,132
2022-08-10,Moscow,Continental,-5.0,0.8,40.5,5.5,166
2022-08-17,Moscow,Continental,1.7,0.6,32.1,5.3,119
2022-08-24,Moscow,Continental,6.0,0.9,53.6,11.9,128
2022-08-31,Moscow,Continental,0.1,0.1,30.1,0.8,103
2022-09-07,Moscow,Continental,-0.1,1.5,30.9,3.1,49
2022-09-14,Moscow,Continental,-2.5,5.4,49.6,1.5,84
2022-09-21,Moscow,Continental,-3.7,3.1,42.0,1.4,44
2022-09-28,Moscow,Continental,-2.9,2.0,89.2,7.6,183
2022-10-05,Moscow,Continental,-2.5,2.2,31.9,0.9,147
2022-10-12,Moscow,Continental,-4.7,1.8,57.6,4.5,98
2022-10-19,Moscow,Continental,-4.1,2.0,75.1,11.3,35
2022-10-26,Moscow,Continental,-3.5,1.0,51.9,0.1,98
2022-11-02,Moscow,Continental,-0.6,4.5,39.8,54.1,136
2022-11-09,Moscow,Continental,-4.6,0.3,89.8,15.5,193
2022-11-16,Moscow,Continental,1.6,0.7,72.6,1.2,84
2022-11-23,Moscow,Continental,4.1,3.6,87.0,20.4,149
2022-11-30,Moscow,Continental,0.5,1.6,49.9,1.7,120
2022-12-07,Moscow,Continental,3.7,2.2,88.7,13.0,56
2022-12-14,Moscow,Continental,-4.0,1.1,41.8,24.2,59
2022-12-21,Moscow,Continental,1.2,2.5,64.8,1.9,44
2022-12-28,Moscow,Continental,6.4,1.1,76.7,13.3,177
2023-01-04,Moscow,Continental,10.6,0.9,86.2,0.6,99
2023-01-11,Moscow,Continental,1.1,0.9,46.7,2.0,67
2023-01-18,Moscow,Continental,11.2,0.2,78.7,12.7,99
2023-01-25,Moscow,Continental,6.2,3.2,88.1,8.5,45
2023-02-01,Moscow,Continental,10.1,0.3,63.5,24.9,76
2023-02-08,Moscow,Continental,10.6,0.0,40.1,0.3,75
2023-02-15,Moscow,Continental,11.6,0.3,45.8,29.5,34
2023-02-22,Moscow,Continental,17.8,1.1,46.7,20.4,187
2023-03-01,Moscow,Continental,20.3,0.5,64.7,10.4,20
2023-03-08,Moscow,Continental,15.2,3.6,83.6,17.3,180
2023-03-15,Moscow,Continental,14.2,3.1,67.2,0.9,64
2023-03-22,Moscow,Continental,16.4,2.3,41.9,0.8,43
2023-03-29,Moscow,Continental,11.2,0.6,49.9,3.1,47
2023-04-05,Moscow,Continental,17.9,1.3,64.1,26.3,198
2023-04-12,Moscow,Continental,10.6,0.4,51.0,13.5,170
2023-04-19,Moscow,Continental,12.6,2.2,44.0,8.9,196
2023-04-26,Moscow,Continental,15.7,0.0,51.7,13.4,133
2023-05-03,Moscow,Continental,14.7,0.2,75.0,1.5,94
